geoid10,county,namelsad10,city,ngo_section,population,commute,pet,garden_pct,home_value_2012,x,y
48121021733,Denton County,Census Tract 217.33,Lewisville,Lewisville/Flower Mound/Highland Village,2952,24.1,43.5200004577637,27.02,"$172,748",-96.998714391322,33.0072131842091
48113018126,Dallas County,Census Tract 181.26,Garland,Garland/Mesquite,6513,32.3,60.6699981689453,35.21,"$124,598",-96.6295798370925,32.8593963685893
48113013717,Dallas County,Census Tract 137.17,Carrollton,Carrollton/Farmers Branch/Addison,2692,25.3,56.3300018310547,33.62,"$129,630",-96.9017556677119,32.959052478889
48113016612,Dallas County,Census Tract 166.12,DeSoto,Best Southwest/Oak Cliff/Grand Prairie,12750,29.7,62.0800018310547,38.02,"$175,384",-96.8860184926012,32.5883426570196
48121021515,Denton County,Census Tract 215.15,Denton County,Allen/Frisco/McKinney,6821,30.5,55.2700004577637,34.5,"$198,180",-96.9287273526395,33.121792644014
48439113624,Tarrant County,Census Tract 1136.24,Bedford,,4214,23.4,63.7999992370605,39.53,"$172,565",-97.1158213542169,32.8555777685567
48439106700,Tarrant County,Census Tract 1067,Tarrant County,,2114,25.4,54.7799987792969,32.46,"$94,839",-97.4461893028081,32.8449275129354
48113006700,Dallas County,Census Tract 67,Dallas,Best Southwest/Oak Cliff/Grand Prairie,7484,27.7,35.0200004577637,28.1,"$87,836",-96.8867308932782,32.7442440712952
48113019100,Dallas County,Census Tract 191,Richardson,Richardson/Far North Dallas/Lake Highlands,5040,20.4,55.7900009155273,33.01,"$152,149",-96.7261108392761,32.9486722664869
48113020500,Dallas County,Census Tract 205,Dallas,Park Cities/North Dallas/Uptown/Oak Lawn,5097,,18.8500003814697,13.36,"$110,106",-96.8650285285209,32.7827318092211
48439106517,Tarrant County,Census Tract 1065.17,Fort Worth,,7650,23,41.3499984741211,23.75,"$152,815",-97.0975689517416,32.8160361494605
48113018801,Dallas County,Census Tract 188.01,Garland,Garland/Mesquite,4349,26.8,56.3300018310547,31.9,"$98,438",-96.6370493588116,32.9247624725315
48121021615,Denton County,Census Tract 216.15,Carrollton,Carrollton/Farmers Branch/Addison,4826,22.3,60.7999992370605,34.28,"$144,162",-96.8794359846092,32.9954394304244
48121021744,Denton County,Census Tract 217.44,Lewisville,Lewisville/Flower Mound/Highland Village,3282,23.2,52.5999984741211,29.65,"$118,845",-97.0119091080018,33.039698267436
48113013804,Dallas County,Census Tract 138.04,Farmers Branch,Carrollton/Farmers Branch/Addison,3242,,55.2599983215332,37.38,"$178,352",-96.8611650394369,32.9206552997763
48439113113,Tarrant County,Census Tract 1131.13,Grand Prairie,Best Southwest/Oak Cliff/Grand Prairie,4042,22.7,33.7999992370605,21.35,$0,-97.0588953002466,32.8003842106944
48113003902,Dallas County,Census Tract 39.02,Dallas,White Rock/East Dallas,1783,,34.2200012207031,13.23,"$55,357",-96.7543228071849,32.7484475265674
48439102100,Tarrant County,Census Tract 1021,Fort Worth,,4902,,42.25,29,"$246,154",-97.3710710772988,32.7613894528502
48439111017,Tarrant County,Census Tract 1110.17,Fort Worth,,10467,27.8,58.7599983215332,40.96,"$191,912",-97.4071860443685,32.6101131567023
48113004500,Dallas County,Census Tract 45,Dallas,Best Southwest/Oak Cliff/Grand Prairie,6165,23.1,39.6399993896484,21.52,"$114,957",-96.865770312713,32.7441564382938
48113016705,Dallas County,Census Tract 167.05,Lancaster,Best Southwest/Oak Cliff/Grand Prairie,6641,30.1,47.4099998474121,27.04,"$116,200",-96.7867182636836,32.609402898781
48439111011,Tarrant County,Census Tract 1110.11,Fort Worth,,9413,30.6,61.0699996948242,34.09,"$128,542",-97.3744097348339,32.6154326723502
48113014308,Dallas County,Census Tract 143.08,Irving,,4118,,29.0400009155273,18.91,"$155,085",-96.9549955555151,32.8435904306956
48121020310,Denton County,Census Tract 203.10,Denton County,,2904,34.5,50.2000007629395,36.57,"$272,596",-97.2340871820065,33.1752307431299
48439122400,Tarrant County,Census Tract 1224,Arlington,,5868,24.3,35.1199989318848,19.7,"$127,099",-97.1175559868678,32.7263715755785
48439113213,Tarrant County,Census Tract 1132.13,North Richland Hills,,3547,24.3,49.0200004577637,34.92,"$126,142",-97.2219906502848,32.8312030468957
48113013714,Dallas County,Census Tract 137.14,Carrollton,Carrollton/Farmers Branch/Addison,6156,20.8,56.3600006103516,33.61,"$123,752",-96.8946085719985,32.9481361634606
48113010704,Dallas County,Census Tract 107.04,Dallas,Best Southwest/Oak Cliff/Grand Prairie,5453,27.6,31.7700004577637,18.56,"$112,167",-96.9087070608587,32.7323104262283
48113007102,Dallas County,Census Tract 71.02,Dallas,Park Cities/North Dallas/Uptown/Oak Lawn,5859,,37.9300003051758,19.67,"$132,349",-96.8284898968572,32.8431579931885
48085031647,Collin County,Census Tract 316.47,Plano,Plano/Murphy/Wylie,3068,,46.1500015258789,34.36,"$375,676",-96.8363740990355,33.0361099455068
48113015404,Dallas County,Census Tract 154.04,Grand Prairie,Best Southwest/Oak Cliff/Grand Prairie,4463,24.6,41.25,28.61,"$81,559",-97.0277500810251,32.7472841523105
48113018127,Dallas County,Census Tract 181.27,Garland,Garland/Mesquite,3107,30.6,56.4099998474121,33.61,"$116,596",-96.6393293040421,32.8529349039032
48113010703,Dallas County,Census Tract 107.03,Dallas,Best Southwest/Oak Cliff/Grand Prairie,3059,27.7,42.2099990844727,25.35,"$84,225",-96.9359322085474,32.7278172222677
48113016520,Dallas County,Census Tract 165.20,Dallas,Best Southwest/Oak Cliff/Grand Prairie,7188,26.2,54.7200012207031,32.09,"$108,469",-96.9186779148814,32.6982219441102
48439111313,Tarrant County,Census Tract 1113.13,Mansfield,,6199,31.1,58.5800018310547,41.63,"$230,172",-97.065171823687,32.5729601448467
48121021630,Denton County,Census Tract 216.30,Carrollton,Carrollton/Farmers Branch/Addison,4902,26.3,52.5,36.13,"$213,636",-96.9079430646487,33.021445784719
48113000100,Dallas County,Census Tract 1,Dallas,White Rock/East Dallas,4185,24.1,49.8199996948242,36.58,"$337,435",-96.7369697908505,32.8162785023722
48113007825,Dallas County,Census Tract 78.25,Dallas,Richardson/Far North Dallas/Lake Highlands,5571,23.1,45.9799995422363,27.92,"$324,521",-96.7346402692407,32.8936895051784
48113009401,Dallas County,Census Tract 94.01,Dallas,Park Cities/North Dallas/Uptown/Oak Lawn,3761,,55.060001373291,34.08,"$145,773",-96.8520175850176,32.8718775798418
48113011602,Dallas County,Census Tract 116.02,Dallas,Garland/Mesquite,6467,31.6,40.0900001525879,25.37,"$82,275",-96.662616952283,32.6920375884482
48439113631,Tarrant County,Census Tract 1136.31,Grapevine,,6711,22.3,42.6699981689453,24.92,"$204,717",-97.1032326136806,32.912556567195
48439121610,Tarrant County,Census Tract 1216.10,Arlington,,2397,23,55.2099990844727,35.59,"$145,104",-97.1942980760938,32.6877204940275
48121020800,Denton County,Census Tract 208,Denton,,5317,18.5,38.9900016784668,17.62,"$120,865",-97.1782345923984,33.1975813692615
48113004000,Dallas County,Census Tract 40,Dallas,White Rock/East Dallas,1091,,34.2299995422363,13.19,"$59,167",-96.7664265459458,32.7459605431611
48113017004,Dallas County,Census Tract 170.04,Dallas,Garland/Mesquite,8555,29.5,61.5699996948242,33.17,"$71,007",-96.5788197842264,32.6832366993696
48113017306,Dallas County,Census Tract 173.06,Mesquite,Garland/Mesquite,7725,37.3,60.1100006103516,34.05,"$140,997",-96.5751174873619,32.7247576681873
48113013008,Dallas County,Census Tract 130.08,Dallas,Richardson/Far North Dallas/Lake Highlands,3436,21.7,53.2799987792969,40.06,"$315,714",-96.7236146980932,32.8859479142224
48439106509,Tarrant County,Census Tract 1065.09,Fort Worth,,4272,27.9,41.4500007629395,23.64,"$193,113",-97.1591148791311,32.7891352366312
48439111540,Tarrant County,Census Tract 1115.40,Arlington,,6320,28.1,60.9599990844727,34.17,"$138,060",-97.1011479790084,32.664771079473
48113011104,Dallas County,Census Tract 111.04,Dallas,Best Southwest/Oak Cliff/Grand Prairie,3806,29.4,34.0099983215332,27.17,"$75,039",-96.8352632701974,32.6518265972359
48121021718,Denton County,Census Tract 217.18,Lantana,,8170,30.5,58.5699996948242,41.64,"$327,089",-97.1215812106896,33.0975012892921
48439114008,Tarrant County,Census Tract 1140.08,Fort Worth,,12330,26.9,60.7700004577637,34.29,"$130,522",-97.3917983511861,32.8559587949136
48113012500,Dallas County,Census Tract 125,Dallas,White Rock/East Dallas,7896,30.6,56.3699989318848,33.62,"$95,658",-96.6667808517354,32.8297475182872
48121021521,Denton County,Census Tract 215.21,The Colony,Lewisville/Flower Mound/Highland Village,4202,27.2,62.4900016784668,37.36,"$132,943",-96.8872475965556,33.0931116176292
48439105600,Tarrant County,Census Tract 1056,Fort Worth,,5162,22.1,54.6100006103516,34.12,"$97,597",-97.3670748526742,32.6767057496291
48085031410,Collin County,Census Tract 314.10,Allen,Allen/Frisco/McKinney,8603,27.9,59.2000007629395,39.77,"$184,792",-96.6441084114074,33.0918128174374
48113019205,Dallas County,Census Tract 192.05,Richardson,Richardson/Far North Dallas/Lake Highlands,3295,22.3,59.8300018310547,43.62,"$251,392",-96.7624870205488,32.9740928589626
48439105001,Tarrant County,Census Tract 1050.01,Fort Worth,,6006,,43.6300010681152,26.5,"$75,066",-97.3436715681162,32.8251648736631
48121021409,Denton County,Census Tract 214.09,Corinth,,8218,31.1,61.2299995422363,40.21,"$185,232",-97.072532595569,33.1516007440215
48439123000,Tarrant County,Census Tract 1230,Fort Worth,,6341,16.1,37.1699981689453,27.4,"$265,138",-97.4226181429434,32.7435261480085
48121020700,Denton County,Census Tract 207,Denton,,3438,,34.5099983215332,16.04,"$147,549",-97.1507820920592,33.2169334840536
48121021738,Denton County,Census Tract 217.38,Lewisville,Lewisville/Flower Mound/Highland Village,2491,24.1,32.0499992370605,16.88,"$228,125",-96.9657725406621,32.9960138549182
